"hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","hashtags/11","type","timestamp","productType","likesCount","firstComment","caption"
"authorspotlight","qotd:","booksmakemewhole","tuesdayswithmorrie","favoriteauthor","bookquotes","linesfrombooks","bookishpics","booksandmorebooks","bookishjoy","morebooksplease","readingmylifeaway","Sidecar","2023-05-21T16:40:42.000Z",,"287","I really wanna read Mitch Albom soon 😍","#authorspotlight : Mitch Albom

Tuesdays with Morrie is one of my all time favourite Books and after reading the quotes for For One More Day, I can’t wait to start reading it!

#qotd: Have you read anything by Mitch Albom? If yes, do you have a favourite?

#booksmakemewhole #tuesdayswithmorrie #favoriteauthor #bookquotes #linesfrombooks #bookishpics #booksandmorebooks #bookishjoy #morebooksplease #readingmylifeaway"
"booksmakemewhole","neelrecommends","booksilike","readingbooksisfun","bookishglee","booksandme","booksaremylife","bookishlover","booksbooksandmorebooks","booksandbooks",,,"Sidecar","2023-05-26T13:53:17.000Z",,"411","I haven't given Sally Rooney a try, are her novels worth the hype?","Have you read or want to read any of these Books?

#booksmakemewhole #neelrecommends #booksilike #readingbooksisfun #bookishglee #booksandme #booksaremylife #bookishlover #booksbooksandmorebooks #booksandbooks"
"qotd:","booksmakemewhole","sharktankindia","reviewcopy","juggernautbooks","bookishlife","essentialreading","readersareleaders","nonfictionbooks","learnfrombooks","bookishpicture",,"Image","2023-05-18T14:56:14.000Z",,"-1","","SHARK TANK INDIA

The most popular and widely talked about reality show in India has to be Shark Tank! It’s not only entertaining but also quite insightful as well as knowledgable. 

Everyone can’t get enough of the Sharks and their business brilliance. For anyone who wants to own a start-up, this book is for you! It is packed with straight-forward, no-bullshit advice, loads of inspiring stories and leadership lessons from the Sharks and the participants.

It’ll teach you important and interesting things like why Anupam thinks panic is a good thing, how Amit nearly sunk his first business, the many pivots Vineeta made before she hit jackpot, how Peyush’s mentors helped him, why Namita thinks you need more women in your team and how Aman found the perfect co-founder!

Thank you @juggernaut.in for the review copy!
_____________________________________________
#qotd: Do you watch Shark Tank? If yes, who is your favourite Shark?

#booksmakemewhole #sharktankindia #reviewcopy #juggernautbooks #bookishlife #essentialreading #readersareleaders #nonfictionbooks #learnfrombooks #bookishpicture"
"qotd:","booksmakemewhole","musterybook","murdermystery","crimebook","newbookalert","suspensebooks","booksandcandles","reviewcopy","booksandmorebooks","bookishfun","funnybooks","Image","2023-05-28T15:03:32.000Z",,"154","❤️","GRAVE EXPECTATIONS

“I don’t think most people ever know how to do anything really. The trick about life is realising that everyone is making it up as they go, all the time.”

I’ve never read a murder mystery like this one before. It is about a woman named Claire, who is a medium, which means a person who can help others communicate with ghosts! She has her own ghost cum friend, Sophie, who is her constant companion.

She gets invited to the Cloisters by Figgy, who had been her classmate, for an event. Her family are the Wellington-Forges, who live in quite a foreboding mansion full of ghosts. Claire has been called to offer ghostly entertainment for their Nana’s birthday. 

To Claire’s great dismay, Nana is found dead the next day! But she can talk to her ghost, which tells her that there is a murder mystery to be solved, but there is no body or it’s identification to start with! Will Claire be able to solve this unsolvable case with the help of her ‘special abilities’? Read to know!

I didn’t quite enjoy the mystery element in this book as it didn’t intrigue me as much as I had expected. But there are quite a few moments here that’ll surely give you a good laugh!

Thank you @penguinindia and @reader_viddh for the review copy!
____________________________________________
#qotd: Suggest me a good murder mystery.

#booksmakemewhole #musterybook #murdermystery #crimebook #newbookalert #suspensebooks #booksandcandles #reviewcopy #booksandmorebooks #bookishfun #funnybooks"
"qotd:","booksmakemewhole","ruskinbond","goldenbooks","shortstorycollection","hardcoverbooks","bookishphotography","bookpicture","booksandsunshine","booksandmorebooks","bookishtheme",,"Image","2023-05-20T16:13:22.000Z",,"-1","Great review!","RUSKIN BOND - THE GOLD COLLECTION 

“She walked home through the darkening glade, singing of the stars; and the trees stood still and listened to her, and the mountains were glad.”
Ruskin Bond, The Blue Umbrella

Ruskin Bond is one of the finest writers of India. Yesterday was his 89th birthday. This book contains some of the best stories written by him. My favourite one is 'The Blue Umbrella'.

It also contains other masterpieces like 'Angry River' and 'Panther's Moon' that were written early in the writer's career. The more recent ones like 'Rhododendrons in the Mist' and 'Miracle at Happy Bazaar' are also included.

All of these wonderful stories remain as golden as they were when they were first published. This book is no less than treasure for those who love to read!

Thank you @alephbookco for the review copy!
_______________________________________________
#qotd: Your favourite book by Ruskin Bond?

#booksmakemewhole #ruskinbond #goldenbooks #shortstorycollection #hardcoverbooks #bookishphotography #bookpicture #booksandsunshine #booksandmorebooks #bookishtheme"
"booksmakemewhole","neelrecommends","bookrecs","booksilike","favoritebooks","bookstagramreels","mondayreel","reeltoday","reelvibes","letsreel",,,"Video","2023-05-08T04:34:38.000Z","clips","351","❤️❤️❤️❤️ wow. So nostalgic","Which is a Book that makes you nostalgic?

Books Featured:
The Room on the Roof
Twilight
The Namesake 
Lallan Sweets
Heidi

#booksmakemewhole #neelrecommends #bookrecs #booksilike #favoritebooks #bookstagramreels #mondayreel #reeltoday #reelvibes #letsreel"
"qotd:","booksmakemewhole","matthaig","howtostoptime","fantasybooks","bookishjoy","whatiread","readingistherapy","favoriteauthor","readersunite","readingpeople",,"Sidecar","2023-05-03T16:54:17.000Z",,"148","I need to read this book and this author ASAP","HOW TO STOP TIME

“Everything is going to be all right. Or, if not, everything is going to be, so let's not worry.”

This is the fourth Book I read by Matt Haig. Like always, his words are a joy to read as they are relatable as well as comfortable at the same time.

This book is about a man called Tom Hazard, who is more than four centuries old. He is overwhelmed with the memories of his past and his constant search for his long lost daughter. In the midst of all this, he has to remain cautious so as not to reveal his special condition of slowed ageing to the ordinary people around him, in order to avoid disastrous consequences.

I hadn’t heard of this Book before they announced the movie. I read the blurb and was intrigued enough to order it right away! Loved every bit of it!

Swipe to read my favourite excerpts from it ➡️

#qotd: What are you currently reading? Are you liking it?

#booksmakemewhole #matthaig #howtostoptime #fantasybooks #bookishjoy #whatiread #readingistherapy #favoriteauthor #readersunite #readingpeople"
"booksmakemewhole","bookquote","bookline","bookexcerpt","currentreads","reelbookstagram","naturereels","sundayreel","reeltrends","reeleveryday",,,"Video","2023-05-07T04:56:32.000Z","clips","302","I am reading the same. Just 50 pages in ❤️","Halfway through my current read - ‘Happy Place’ and really enjoying it!

What are you currently reading?

#booksmakemewhole #bookquote #bookline #bookexcerpt #currentreads #reelbookstagram #naturereels #sundayreel #reeltrends #reeleveryday"
"1)","qotd:","booksmakemewhole","greekmythology","greekfantasy","fantasyfiction","mythologicalfiction","bookseries","bookishpictures","bookstory","bookblurb","booksandmorebooks","Sidecar","2023-05-09T14:08:40.000Z",,"-1","Those covers are so pretty 😍","HADES X PERSEPHONE

“Respect could build an empire. Trust could make it unbreakable. Love could make it last forever.”
-Scarlett St. Clair, A Touch of Darkness (Hades & Persephone, #1)

Persephone is the Goddess of spring, just for the sake of a name. Flowers have only shrivelled at her touch since she was a little girl. She hoped to live a life of quiet disguised as a mortal journalist when she moved to New Athens. All that takes a backseat when she sits down in a forbidden nightclub to play a hand of cards with a completely mysterious and hypnotic stranger.

The God of the Dead, Hades, has built a gambling empire in the mortal world. His favourite bets are said to be impossible. But the most intriguing bargain of all for him is the goddess’s offering.

After a meeting with Hades, Persephone enters a contract with terms that sound almost impossible. She is required to create life in the Underworld or stand to lose her freedom forever. All that the bet does is expose her failure as a goddess. As she struggles for her freedom, she starts falling in love with Hades. This love is captivating as well as forbidden. What will be its consequences? Read to know! 

Thank you @penguinindia @reader_viddh for the review copy!
________________________________________
#qotd: The last series you read?

#booksmakemewhole #greekmythology #greekfantasy #fantasyfiction #mythologicalfiction #bookseries #bookishpictures #bookstory #bookblurb #booksandmorebooks"
"qotd:","booksmakemewhole","bookshelves","allthingsbookish","bookstores","bookcafes","bookplaces","bookishlifestyle","onlybooks","booksbooksbooks","bookishpost",,"Sidecar","2023-05-10T13:51:53.000Z",,"157","Pic 1 should be in my house","Just a glimpse of some of the happiest places I’ve visited over the years!

There’s an undeniable charm in all things Books, especially when you are a Reader - Bookshelves, book cafes, book exhibits, bookstores are no less than magic!

#qotd: Your favourite book place?

#booksmakemewhole #bookshelves #allthingsbookish #bookstores #bookcafes #bookplaces #bookishlifestyle #onlybooks #booksbooksbooks #bookishpost"
